a_key_0,a_value_0,a_key_1,a_value_1,a_key_2,a_value_2,a_key_3,a_value_3,a_key_4,a_value_4,a_key_5,a_value_5,a_key_6,a_value_6,a_key_7,a_value_7,a_key_8,a_value_8,a_key_9,a_value_9,a_key_10,a_value_10,a_key_11,a_value_11,a_key_12,a_value_12,a_key_13,a_value_13,a_key_14,a_value_14 
Niedrist Alto Adige Blauburgunder DOC Vom Kalk,"

62,90 €                                                
",140432311480,"
5 - 10 Workdays

",Manufacturer,Ignaz Niedrist,Red Wine,311480,GTIN,140432311480,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2018",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"14,5 Vol. %",Manufacturer address‍,"Via Ronco, 5, 39057 Appiano Sulla Strada del Vino BZ",https://weindiele.com/media/image/product/5217/sm/rotwein-niedrist-suedtiroler-blauburgunder-doc-vom-kalk.jpg
Nusserhof T....o ORGANIC,"

33,90 €                                                
",140432281550,"
5 - 10 Workdays

",Manufacturer,Nusserhof,Red Wine,281550,GTIN,140432281550,Content‍,"
0,75 l",Variety‍,"
Teroldego",Regions‍,"
Alto Adige",Vintage‍,"
2017",Produced in‍,"
Italy",Bio-certification‍,,Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via Josef Mayr Nusser, 72, 39100 Bolzano BZ",https://weindiele.com/media/image/product/5158/sm/rotwein-nusserhof-to-bio.jpg
St. Pauls Kellerei Lago di Caldaro Auslese Classico DOC,"

8,40 €                                                
",8006884053691,"
5 - 10 Workdays

",Manufacturer,Kellerei St. Pauls,Red Wine,311191,GTIN,8006884053691,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Lago Di Caldaro",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"12,5 Vol. %",Manufacturer address‍,"Schloss-Warth-Weg 21, 39057 San Paolo BZ",https://weindiele.com/media/image/product/5198/sm/rotwein-kellerei-st-pauls-kaltersee-auslese-klassisch-doc.jpg
Zundlhof Alto Adige Lagrein DOC,"

13,50 €                                                
",140432310920,"
5 - 10 Workdays

",Manufacturer,Zundlhof,Red Wine,310920,GTIN,140432310920,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Rentscher-Straße, 48/B, 39100 Bozen, Südtirol",https://weindiele.com/media/image/product/5174/sm/rotwein-zundlhof-suedtiroler-lagrein-doc.jpg
Zundlhof Alto Adige St.Magdalener Classico DOC,"

11,50 €                                                
",140432310912,"
5 - 10 Workdays

",Manufacturer,Zundlhof,Red Wine,310912,GTIN,140432310912,Content‍,"
0,75 l",Vintage‍,"
2020",Regions‍,"
Alto Adige",Variety‍,"
Santa Maddalena",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Rentscher-Straße, 48/B, 39100 Bozen, Südtirol",https://weindiele.com/media/image/product/5175/sm/rotwein-zundlhof-suedtiroler-stmagdalener-classico-doc.jpg
Ritterhof Alto Adige Blauburgunder DOC Jansen,"

13,90 €                                                
",8051040430113,"
5 - 10 Workdays

",Manufacturer,Ritterhof,Red Wine,182782,GTIN,8051040430113,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Strada del Vino, 1/A, 39052 Caldaro BZ",https://weindiele.com/media/image/product/4426/sm/rotwein-ritterhof-suedtiroler-blauburgunder-doc-jansen.jpg
Andrian Alto Adige Blauburgunder DOC,"

14,70 €                                                
",8021507801367,"
5 - 10 Workdays

",Manufacturer,Kellerei Andrian,Red Wine,306480,GTIN,8021507801367,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via della Chiesa, 2, 39010 Andriano BZ",https://weindiele.com/media/image/product/4697/sm/rotwein-andrian-suedtiroler-blauburgunder-doc.jpg
Andrian Alto Adige Blauburgunder Riserva DOC Anrar,"

38,20 €                                                
",8021507803217,"
5 - 10 Workdays

",Manufacturer,Kellerei Andrian,Red Wine,287722,GTIN,8021507803217,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"14,5 Vol. %",Manufacturer address‍,"Via della Chiesa, 2, 39010 Andriano BZ",https://weindiele.com/media/image/product/2856/sm/rotwein-andrian-suedtiroler-blauburgunder-riserva-doc-anrar.jpg
Andrian Alto Adige Vernatsch DOC Bocado,"

11,30 €                                                
",8021507801718,"
5 - 10 Workdays

",Manufacturer,Kellerei Andrian,Red Wine,287755,GTIN,8021507801718,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Schiava",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via della Chiesa, 2, 39010 Andriano BZ",https://weindiele.com/media/image/product/2857/sm/rotwein-andrian-suedtiroler-vernatsch-doc-bocado.jpg
Befehlhof Mitterberg Blauburgunder IGT,"

19,20 €                                                
",140432246249,"
5 - 10 Workdays

",Manufacturer,Befehlhof,Red Wine,246249,GTIN,140432246249,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Torggl, 2, 39028 Vezzano BZ",https://weindiele.com/media/image/product/4204/sm/rotwein-befehlhof-mitterberg-blauburgunder-igt.jpg
Bergmannhof Alto Adige Lagrein DOC,"

15,00 €                                                
",140432299396,"
5 - 10 Workdays

",Manufacturer,Bergmannhof,Red Wine,299396,GTIN,140432299396,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Unterrainer Straße, 46, 39057 Appiano sulla strada del vino BZ",https://weindiele.com/media/image/product/4225/sm/rotwein-bergmannhof-suedtiroler-lagrein-doc.jpg
Bergmannhof Alto Adige Lagrein Riserva DOC Karl,"

24,90 €                                                
",140432299412,"
5 - 10 Workdays

",Manufacturer,Bergmannhof,Red Wine,299412,GTIN,140432299412,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Unterrainer Straße, 46, 39057 Appiano sulla strada del vino BZ",https://weindiele.com/media/image/product/4223/sm/de-rotwein-bergmannhof-suedtiroler-lagrein-riserva-doc.jpg
Bergmannhof Alto Adige Merlot DOC,"

17,00 €                                                
",140432299404,"
5 - 10 Workdays

",Manufacturer,Bergmannhof,Red Wine,299404,GTIN,140432299404,Content‍,"
0,75 l",Vintage‍,"
2021",Regions‍,"
Alto Adige",Variety‍,"
Merlot",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Unterrainer Straße, 46, 39057 Appiano sulla strada del vino BZ",https://weindiele.com/media/image/product/4224/sm/rotwein-bergmannhof-suedtiroler-merlot-doc.jpg
Bergmannhof Alto Adige Vernatsch DOC,"

13,00 €                                                
",140432306530,"
7 - 12 Workdays

",Manufacturer,Bergmannhof,Red Wine,306530,GTIN,140432306530,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Schiava",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"12,5 Vol. %",Manufacturer address‍,"Unterrainer Straße, 46, 39057 Appiano sulla strada del vino BZ",https://weindiele.com/media/image/product/4807/sm/rotwein-bergmannhof-suedtiroler-vernatsch-doc.jpg
Bozen Kellerei Alto Adige Grieser Lagrein Riserva DOC Prestige,"

59,50 €                                                
",8029127327557,"
5 - 10 Workdays

",Manufacturer,Kellerei Bozen,Red Wine,290015,GTIN,8029127327557,Content‍,"
1,5 l",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via San Maurizio, 36, 39100 Bolzano BZ",https://weindiele.com/media/image/product/3049/sm/rotwein-bozen-kellerei-suedtiroler-grieser-lagrein-riserva-doc-prestige.jpg
Bozen Kellerei Alto Adige St. Magdalener DOC with Screw Cap,"

9,00 €                                                
",8029127339178,"
5 - 10 Workdays

",Manufacturer,Kellerei Bozen,Red Wine,291849,GTIN,8029127339178,Content‍,"
0,75 l",Vintage‍,"
2022",Regions‍,"
Alto Adige",Variety‍,"
Santa Maddalena",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via San Maurizio, 36, 39100 Bolzano BZ",https://weindiele.com/media/image/product/3578/sm/de-rotwein-bozen-kellerei-suedtiroler-st-magdalener-doc-mit-drehverschluss.jpg
Bozen Kellerei Alto Adige St.Magdalener DOC Moar,"

36,50 €                                                
",8029371038056,"
5 - 10 Workdays

",Manufacturer,Kellerei Bozen,Red Wine,291187,GTIN,8029371038056,Content‍,"
1,5 l",Vintage‍,"
2020",Regions‍,"
Alto Adige",Variety‍,"
Santa Maddalena",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via San Maurizio, 36, 39100 Bolzano BZ",https://weindiele.com/media/image/product/3215/sm/rotwein-bozen-kellerei-suedtiroler-stmagdalener-doc-moar.jpg
Ebner Weingut Alto Adige Blauburgunder DOP,"

19,60 €                                                
",140432288910,"
5 - 10 Workdays

",Manufacturer,Ebner Weingut,Red Wine,288910,GTIN,140432288910,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2018",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Frazione Campodazzo 18, 39040 Campodazzo (BZ), Trentino-Südtirol",https://weindiele.com/media/image/product/3828/sm/rotwein-ebner-weingut-suedtiroler-blauburgunder-dop.jpg
Ebner Weingut Alto Adige Vernatsch DOC,"

10,60 €                                                
",140432292300,"
5 - 10 Workdays

",Manufacturer,Ebner Weingut,Red Wine,292300,GTIN,140432292300,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Schiava",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,12 Vol. %,Manufacturer address‍,"Frazione Campodazzo 18, 39040 Campodazzo (BZ), Trentino-Südtirol",https://weindiele.com/media/image/product/3651/sm/rotwein-ebner-weingut-suedtiroler-vernatsch-doc.jpg
Ebner Weingut Vigneti delle Dolomiti Zweigelt IGT,"

17,90 €                                                
",140432288928,"
5 - 10 Workdays

",Manufacturer,Ebner Weingut,Red Wine,288928,GTIN,140432288928,Content‍,"
0,75 l",Variety‍,"
Zweigelt",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Frazione Campodazzo 18, 39040 Campodazzo (BZ), Trentino-Südtirol",https://weindiele.com/media/image/product/3013/sm/rotwein-ebner-weingut-weinberg-dolomiten-zweigelt-igt.jpg
Egger Ramer Alto Adige Lagrein Gries DOC,"

23,00 €                                                
",8033210880645,"
5 - 10 Workdays

",Manufacturer,Egger - Ramer,Red Wine,290510,GTIN,8033210880645,Content‍,"
1,5 l",Vintage‍,"
2021",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via Guncina, 5, 39100 Bolzano BZ",https://weindiele.com/media/image/product/3060/sm/rotwein-egger-ramer-suedtiroler-lagrein-gries-doc.jpg
Egger Ramer Alto Adige Lagrein Gries DOC Kristan,"

30,00 €                                                
",8033210880584,"
5 - 10 Workdays

",Manufacturer,Egger - Ramer,Red Wine,290528,GTIN,8033210880584,Content‍,"
1,5 l",Vintage‍,"
2021",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via Guncina, 5, 39100 Bolzano BZ",https://weindiele.com/media/image/product/3059/sm/rotwein-egger-ramer-suedtiroler-lagrein-gries-doc-kristan.jpg
Eppan Alto Adige Blauburgunder Riserva DOC Sanct Valentin,"

76,49 €                                                
",140432061796,"
5 - 10 Workdays

",Manufacturer,St.Michael - Eppan,Red Wine,61796,GTIN,140432061796,Content‍,"
1,5 l",Vintage‍,"
2020",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"14,5 Vol. %",Manufacturer address‍,"Via Circonvallazione, 17-19, 39057 Appiano sulla strada del vino BZ",https://weindiele.com/media/image/product/3067/sm/rotwein-eppan-suedtiroler-blauburgunder-riserva-doc-st-valentin.jpg
Girlan Alto Adige Blauburgunder DOC Vigna Ganger,"

136,00 €                                                
",140432300434,"
5 - 10 Workdays

",Manufacturer,Kellerei Girlan,Red Wine,300434,GTIN,140432300434,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2018",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,15 Vol. %,Manufacturer address‍,"Via S. Martino, 24, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/4243/sm/rotwein-girlan-suedtiroler-blauburgunder-doc-vigna-ganger.jpg
Girlan Alto Adige Cabernet-Merlot Riserva DOC Flora,"

26,50 €                                                
",8007813550571,"
5 - 10 Workdays

",Manufacturer,Kellerei Girlan,Red Wine,289991,GTIN,8007813550571,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Cuvée Red",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"14,5 Vol. %",Manufacturer address‍,"Via S. Martino, 24, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3137/sm/rotwein-girlan-suedtiroler-cabernet-merlot-riserva-doc-flora.jpg
Glassier Alto Adige Cabernet-Merlot Riserva DOC Learn ORGANIC,"

25,50 €                                                
",140432287839,"
5 - 10 Workdays

",Manufacturer,Glassier,Red Wine,287839,GTIN,140432287839,Content‍,"
0,75 l",Variety‍,"
Cuvée Red",Regions‍,"
Alto Adige",Vintage‍,"
2016",Produced in‍,"
Italy",Bio-certification‍,,Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Villa, 13, 39044 Egna BZ",https://weindiele.com/media/image/product/3106/sm/rotwein-glassier-suedtiroler-cabernet-merlot-riserva-doc-learn-bio.jpg
Glassier Alto Adige Lagrein Riserva IGT Mitterberg ORGANIC,"

15,70 €                                                
",140432288233,"
5 - 10 Workdays

",Manufacturer,Glassier,Red Wine,288233,GTIN,140432288233,Content‍,"
0,75 l",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Bio-certification‍,,Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via Villa, 13, 39044 Egna BZ",https://weindiele.com/media/image/product/3108/sm/rotwein-glassier-suedtiroler-lagrein-riserva-doc-bio.jpg
Glögglhof Alto Adige St. Magdalener Classico DOC,"

11,90 €                                                
",140432271718,Notify me when this item is available,Manufacturer,Glögglhof,Red Wine,271718,GTIN,140432271718,Content‍,"
0,75 l",Vintage‍,"
2021",Regions‍,"
Alto Adige",Variety‍,"
Santa Maddalena",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Santa Maddalena | Via Rivellone, 1 39100 BZ Südtirol",https://weindiele.com/media/image/product/3087/sm/rotwein-gloegglhof-suedtiroler-st-magdalener-classico-doc.jpg
Grottnerhof Alto Adige Blauburgunder DOC Corax,"

27,90 €                                                
",140432306472,Notify me when this item is available,Manufacturer,Grottnerhof,Red Wine,306472,GTIN,140432306472,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Extra‍,"
Vinum Hotels",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Völserried, 19, 39050 Fiè allo Sciliar Südtirol",https://weindiele.com/media/image/product/4693/sm/rotwein-grottnerhof-suedtiroler-blauburgunder-doc-corax.jpg
Gummerhof Alto Adige Cabernet Riserva DOC,"

22,70 €                                                
",8388765622401,"
5 - 10 Workdays

",Manufacturer,Gummerhof Malojer,Red Wine,292391,GTIN,8388765622401,Content‍,"
0,75 l",Variety‍,"
Cabernet Sauvignon",Regions‍,"
Alto Adige",Vintage‍,"
2017",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"36 Via Weggenstein, Bozen 39100, Trentino-Südtirol",https://weindiele.com/media/image/product/3271/sm/rotwein-gummerhof-suedtiroler-cabernet-riserva-doc.jpg
Hofstätter Alto Adige Blauburgunder DOC Von Barthenau Vigna Roccolo,"

199,00 €                                                
",140432306894,"
5 - 10 Workdays

",Manufacturer,Hofstätter,Red Wine,306894,GTIN,140432306894,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2014",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Piazza Municipio, 7, 39040 Termeno sulla Strada del Vino BZ",https://weindiele.com/media/image/product/4865/sm/rotwein-hofstaetter-suedtiroler-blauburgunder-doc-von-barthenau-vigna-roccolo.jpg
Hofstätter Alto Adige Cabernet Sauvignon DOC,"

13,90 €                                                
",8012183000076,"
5 - 10 Workdays

",Manufacturer,Hofstätter,Red Wine,274118,GTIN,8012183000076,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Cabernet Sauvignon",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Piazza Municipio, 7, 39040 Termeno sulla Strada del Vino BZ",https://weindiele.com/media/image/product/3089/sm/rotwein-hofstaetter-suedtiroler-cabernet-sauvignon-doc.jpg
Hofstätter Alto Adige Merlot DOC,"

13,50 €                                                
",8012183000090,"
5 - 10 Workdays

",Manufacturer,Hofstätter,Red Wine,275834,GTIN,8012183000090,Content‍,"
0,75 l",Vintage‍,"
2020",Regions‍,"
Alto Adige",Variety‍,"
Merlot",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Piazza Municipio, 7, 39040 Termeno sulla Strada del Vino BZ",https://weindiele.com/media/image/product/3405/sm/rotwein-hofstaetter-suedtiroler-merlot-doc.jpg
K. Martini & Sohn Alto Adige Blauburgunder DOC,"

11,70 €                                                
",8015294000157,"
5 - 10 Workdays

",Manufacturer,Martini & Sohn,Red Wine,290544,GTIN,8015294000157,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Lamm, 28, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3164/sm/rotwein-k-martini-sohn-suedtiroler-blauburgunder-doc.jpg
K. Martini & Sohn Alto Adige Blauburgunder DOC Palladium,"

14,60 €                                                
",8015294000232,"
5 - 10 Workdays

",Manufacturer,Martini & Sohn,Red Wine,290593,GTIN,8015294000232,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Via Lamm, 28, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3169/sm/rotwein-k-martini-sohn-suedtiroler-blauburgunder-doc-palladium.jpg
K. Martini & Sohn Alto Adige Lagrein DOC Maturum,"

22,50 €                                                
",8015294000256,"
5 - 10 Workdays

",Manufacturer,Martini & Sohn,Red Wine,288746,GTIN,8015294000256,Content‍,"
0,75 l",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Lamm, 28, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3111/sm/rotwein-martini-sohn-suedtiroler-lagrein-doc-maturum.jpg
K. Martini & Sohn Alto Adige Lagrein DOC Pure Origin,"

11,20 €                                                
",8015294000164,"
5 - 10 Workdays

",Manufacturer,Martini & Sohn,Red Wine,290551,GTIN,8015294000164,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Lagrein ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Lamm, 28, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3165/sm/rotwein-k-martini-sohn-suedtiroler-lagrein-doc-pure-origin.jpg
K. Martini & Sohn Alto Adige Vernatsch DOC Pure Origin,"

9,30 €                                                
",8015294000218,"
5 - 10 Workdays

",Manufacturer,Martini & Sohn,Red Wine,290585,GTIN,8015294000218,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Schiava",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via Lamm, 28, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3168/sm/rotwein-k-martini-sohn-suedtiroler-vernatsch-doc-pure-origin.jpg
K. Martini & Sohn Vigneti delle Dolomiti Rosso IGT Coldirus,"

14,50 €                                                
",8015294000225,"
5 - 10 Workdays

",Manufacturer,Martini & Sohn,Red Wine,290601,GTIN,8015294000225,Content‍,"
0,75 l",Variety‍,"
Cuvée Red",Regions‍,"
Alto Adige",Vintage‍,"
2018",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Lamm, 28, 39057 Cornaiano BZ",https://weindiele.com/media/image/product/3170/sm/rotwein-k-martini-sohn-weinberg-dolomiten-rot-igt-coldirus.jpg
Kaltern Alto Adige Merlot Riserva DOC Lason,"

17,60 €                                                
",8001634081689,"
5 - 10 Workdays

",Manufacturer,Kellerei Kaltern,Red Wine,60079,GTIN,8001634081689,Content‍,"
0,75 l",Vintage‍,"
2020",Regions‍,"
Alto Adige",Variety‍,"
Merlot",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Cantine 12, 39052 Caldaro BZ",https://weindiele.com/media/image/product/3066/sm/rotwein-kaltern-suedtiroler-merlot-riserva-doc-lason.jpg
Kandlerhof Vernatsch Rosé Firsi,"

10,30 €                                                
",8050262290086,"
5 - 10 Workdays

",Manufacturer,Kandlerhof,Red Wine,310094,GTIN,8050262290086,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Schiava",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Untermagdalena, 30, 39100 Bozen, Südtirol",https://weindiele.com/media/image/product/4999/sm/rotwein-kandlerhof-vernatsch-rose-firsi.jpg
Köfelgut Alto Adige Val Venosta Blauburgunder Riserva DOC Fleck,"

19,90 €                                                
",140432301325,Notify me when this item is available,Manufacturer,Köfelgut,Red Wine,301325,GTIN,140432301325,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2015",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Rione ai Tre Canti, 12, 39020 Castelbello-ciardes BZ",https://weindiele.com/media/image/product/4342/sm/rotwein-koefelgut-suedtirol-vinschgau-blauburgunder-doc-fleck.jpg
Kränzelhof Alto Adige Merano Vernatsch DOC Baslan with Screw Cap,"

21,50 €                                                
",140432294231,"
5 - 10 Workdays

",Manufacturer,Kränzelhof,Red Wine,294231,GTIN,140432294231,Content‍,"
0,75 l",Variety‍,"
Schiava",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via delle Palade, 1, 39010 Cermes BZ",https://weindiele.com/media/image/product/3524/sm/rotwein-kraenzel-suedtirol-meraner-vernatsch-doc-baslan.jpg
Kränzelhof Mitterberg Blauburgunder IGT with Screw Cap,"

19,90 €                                                
",140432294249,"
5 - 10 Workdays

",Manufacturer,Kränzelhof,Red Wine,294249,GTIN,140432294249,Content‍,"
0,75 l",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Vintage‍,"
2019",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via delle Palade, 1, 39010 Cermes BZ",https://weindiele.com/media/image/product/3518/sm/rotwein-kraenzelhof-mitterberg-blauburgunder-igt.jpg
Lacus Vigneti delle Dolomiti Rosso Cabernet/Merlot IGT,"

94,00 €                                                
",140432301036,"
5 - 10 Workdays

",Manufacturer,Lacus - Schullian Walter,Red Wine,301036,GTIN,140432301036,Content‍,"
1,5 l",Vintage‍,"
2020",Variety‍,"
Cuvée Red",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Kaltererhöhe 4, 39052 Caldaro (BZ)",https://weindiele.com/media/image/product/4374/sm/rotwein-lacus-weinberg-dolomiten-rot-cabernet-merlot-igt_1.jpg
Lageder Vigneti delle Dolomiti Blauburgunder IGT Mimuèt ORGANIC,"

23,10 €                                                
",8000395059036,"
5 - 10 Workdays

",Manufacturer,Alois Lageder,Red Wine,291526,GTIN,8000395059036,Content‍,"
0,75 l",Vintage‍,"
2020",Variety‍,"
Pinot Noir",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Bio-certification‍,,Allergen information‍,Sulfites,Alcohol content‍,12 Vol. %,Manufacturer address‍,"Vicolo dei Conti, 9, 39040 Magré Sulla Strada del Vino BZ",https://weindiele.com/media/image/product/3243/sm/rotwein-lageder-weinberg-dolomiten-blauburgunder-riserva-igt-mimuet-bio.jpg
Lentsch Alto Adige Cabernet Riserva DOC,"

19,50 €                                                
",140432292268,"
5 - 10 Workdays

",Manufacturer,H. Lentsch,Red Wine,292268,GTIN,140432292268,Content‍,"
0,75 l",Variety‍,"
Cabernet Franc",Regions‍,"
Alto Adige",Vintage‍,"
2017",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Reichsstraße, 71, 39051 Branzoll, Südtirol",https://weindiele.com/media/image/product/3647/sm/rotwein-lentsch-suedtiroler-cabernet-riserva-doc.jpg
