a_key_0,a_value_0,a_key_1,a_value_1,a_key_2,a_value_2,a_key_3,a_value_3,a_key_4,a_value_4,a_key_5,a_value_5,a_key_6,a_value_6,a_key_7,a_value_7,a_key_8,a_value_8,a_key_9,a_value_9,a_key_10,a_value_10,a_key_11,a_value_11,a_key_12,a_value_12,a_key_13,a_value_13,a_key_14,a_value_14
Niedrist Mitterberg Merlot & Syrah Rosè IGT,"

Lageder Alto Adige Lagrein Rosé DOC,"

12,80 €                                                
",8000395061015,"
5 - 10 Workdays

",Manufacturer,Alois Lageder,Rosé,122267,GTIN,8000395061015,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Lagrein Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,11 Vol. %,Manufacturer address‍,"Vicolo dei Conti, 9, 39040 Magré Sulla Strada del Vino BZ",https://weindiele.com/media/image/product/801/sm/rosewein-lageder-suedtiroler-lagrein-rose-doc.jpg
Manincor Vigneti delle Dolomiti Rosé IGT La Rose De Manincor ORGANIC,"

20,00 €                                                
",8032628633522,"
5 - 10 Workdays

",Manufacturer,Manincor  ,Rosé,67918,GTIN,8032628633522,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Cuvée Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Bio-certification‍,,Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"4 San Giuseppe al Lago, Caldaro 39052, Trentino-Südtirol",https://weindiele.com/media/image/product/251/sm/de-rosewein-manincor-weinberg-dolomiten-rose-igt-la-rose-de-manincor-bio.jpg
Meraner Kellerei Rosé Rosalie,"

10,50 €                                                
",8028677430014,"
5 - 10 Workdays

",Manufacturer,Meran Burggräfler Kellerei,Rosé,60525,GTIN,8028677430014,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Cuvée Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Cantina 9, 39020 Marlengo (BZ)",https://weindiele.com/media/image/product/102/sm/de-rosewein-meraner-kellerei-rose-rosalie.jpg
Muri Gries Alto Adige Lagrein Kretzer DOC,"

11,90 €                                                
",8013598240750,"
5 - 10 Workdays

",Manufacturer,Kellerei Muri Gries,Rosé,61820,GTIN,8013598240750,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Lagrein Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"21 Piazza Gries, Bozen 39100, Trentino-Südtirol",https://weindiele.com/media/image/product/183/sm/de-rosewein-muri-gries-suedtiroler-lagrein-kretzer-doc.jpg
Nals Vigneti delle Dolomiti Rosé IGT Rosé,"

12,50 €                                                
",8019356001236,Notify me when this item is available,Manufacturer,Nals Margreid Kellerei,Rosé,261693,GTIN,8019356001236,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Cuvée Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Heiligenberg, 2, 39010 Nalles BZ",https://weindiele.com/media/image/product/1721/sm/rosewein-nals-suedtiroler-lagrein-rose-doc-rose.jpg
Nusserhof Mitterberg Lagrein Rosé IGT ORGANIC,"

17,00 €                                                
",140432168740,"
5 - 10 Workdays

",Manufacturer,Nusserhof,Rosé,168740,GTIN,140432168740,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Lagrein Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Bio-certification‍,,Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Via Josef Mayr Nusser, 72, 39100 Bolzano BZ",https://weindiele.com/media/image/product/1008/sm/rosewein-nusserhof-mitterberg-lagrein-rose-igt-bio.jpg
Rottensteiner Alto Adige Lagrein Rosé DOC,"

11,10 €                                                
",8028393407512,Notify me when this item is available,Manufacturer,Rottensteiner,Rosé,209221,GTIN,8028393407512,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Lagrein Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,"13,5 Vol. %",Manufacturer address‍,"Via Sarentino, 1A, 39100 Bolzano BZ",https://weindiele.com/media/image/product/1314/sm/rosewein-rottensteiner-suedtiroler-lagrein-rose-doc.jpg
Schmid Alto Adige Lagrein Kretzer DOC Nora,"

13,70 €                                                
",8054956860876,"
5 - 10 Workdays

",Manufacturer,Schmid Oberrautner,Rosé,68064,GTIN,8054956860876,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Lagrein Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Via Fago, 50 C, 39100 Bolzano BZ",https://weindiele.com/media/image/product/261/sm/de-rosewein-schmid-suedtiroler-lagrein-kretzer-doc-grieser.jpg
St. Pauls Kellerei Alto Adige Merlot Rosé DOC Meris,"

11,30 €                                                
",8006884071695,"
5 - 10 Workdays

",Manufacturer,Kellerei St. Pauls,Rosé,208074,GTIN,8006884071695,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Merlot Rosé ",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Schloss-Warth-Weg 21, 39057 San Paolo BZ",https://weindiele.com/media/image/product/1292/sm/rosewein-st-pauls-kellerei-suedtiroler-merlot-rose-doc-meris.jpg
Tramin Kellerei Vigneti delle Dolomiti Rosé IGT -T-,"

7,70 €                                                
",8013365337003,Notify me when this item is available,Manufacturer,Kellerei Tramin,Rosé,263855,GTIN,8013365337003,Content‍,"
0,75 l",Vintage‍,"
2021",Variety‍,"
Cuvée Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,13 Vol. %,Manufacturer address‍,"Str. del Vino, 144, 39040 Termeno BZ",https://weindiele.com/media/image/product/1806/sm/rosewein-tramin-kellerei-weinberg-dolomiten-rose-igt-t-.jpg
Unterganzner Alto Adige Lagrein Kretzer DOC,"

15,50 €                                                
",140432097717,"
5 - 10 Workdays

",Manufacturer,Unterganzner,Rosé,97717,GTIN,140432097717,Content‍,"
0,75 l",Vintage‍,"
2022",Variety‍,"
Lagrein Rosé",Regions‍,"
Alto Adige",Produced in‍,"
Italy",Allergen information‍,Sulfites,Alcohol content‍,14 Vol. %,Manufacturer address‍,"Via Campiglio, 15, 39100 Cardano BZ",https://weindiele.com/media/image/product/650/sm/rosewein-unterganzner-suedtiroler-lagrein-kretzer-doc.jpg
